"TreeID","date","Year"
2282,2010-04-22,2010
2282,2012-03-29,2012
2282,2013-04-28,2013
2283,2010-05-14,2010
2283,2012-04-29,2012
2284,2010-04-30,2010
2284,2012-04-29,2012
2285,2010-04-24,2010
2285,2012-04-01,2012
2286,2010-04-22,2010
2286,2012-04-25,2012
2286,2013-05-02,2013
2287,2010-04-28,2010
2287,2012-04-01,2012
2287,2013-04-30,2013
2288,2010-04-22,2010
2288,2012-04-11,2012
2289,2010-04-24,2010
2289,2012-04-05,2012
2290,2010-04-26,2010
2290,2012-04-17,2012
2291,2010-04-24,2010
2291,2012-04-01,2012
2292,2010-04-26,2010
2292,2012-04-05,2012
2293,2010-04-26,2010
2294,2010-04-26,2010
2294,2012-04-11,2012
2295,2010-04-18,2010
2295,2012-03-29,2012
2296,2010-04-22,2010
2296,2012-03-29,2012
2297,2010-04-26,2010
2297,2012-03-29,2012
2298,2010-04-24,2010
2298,2012-04-05,2012
2299,2010-04-22,2010
2299,2012-04-01,2012
2300,2010-04-28,2010
2300,2012-04-17,2012
2301,2010-04-28,2010
2301,2012-04-17,2012
2302,2010-04-26,2010
2302,2012-04-03,2012
2303,2010-04-22,2010
2303,2012-04-05,2012
2303,2013-04-26,2013
2304,2010-04-28,2010
2304,2012-04-09,2012
2305,2010-05-04,2010
2305,2012-04-19,2012
2306,2010-04-24,2010
2306,2012-04-17,2012
2307,2010-04-30,2010
2308,2010-04-30,2010
2308,2012-05-01,2012
2309,2010-04-24,2010
2309,2012-04-11,2012
2310,2010-04-28,2010
2310,2012-05-19,2012
2311,2010-05-02,2010
2311,2012-04-25,2012
2311,2013-05-04,2013
2312,2010-04-26,2010
2312,2012-05-13,2012
2313,2010-04-28,2010
2313,2012-05-13,2012
2314,2010-05-02,2010
2315,2010-05-08,2010
2315,2012-04-19,2012
2316,2010-04-24,2010
2316,2012-04-11,2012
2316,2013-04-28,2013
2317,2010-04-22,2010
2317,2012-04-17,2012
2318,2010-04-28,2010
2318,2012-04-19,2012
2319,2010-05-14,2010
2319,2012-04-19,2012
2320,2010-04-26,2010
2320,2012-04-19,2012
2321,2010-04-30,2010
2322,2010-04-28,2010
2323,2010-04-26,2010
2323,2012-04-19,2012
2323,2013-04-30,2013
2324,2010-05-04,2010
2324,2012-05-09,2012
2325,2010-04-26,2010
2325,2012-04-01,2012
2326,2010-04-24,2010
2326,2012-05-13,2012
2327,2010-04-26,2010
2327,2012-04-05,2012
2328,2010-04-24,2010
2328,2012-04-11,2012
2328,2013-04-30,2013
2329,2010-05-04,2010
2329,2012-05-07,2012
2330,2010-04-28,2010
2330,2012-04-19,2012
2331,2010-04-24,2010
2331,2012-04-19,2012
2332,2010-05-02,2010
2332,2012-05-03,2012
2333,2010-05-06,2010
2333,2012-05-01,2012
2334,2010-05-02,2010
2334,2012-04-19,2012
2335,2010-04-22,2010
2335,2012-04-27,2012
2336,2010-04-24,2010
2336,2012-04-27,2012
2337,2010-04-24,2010
2337,2012-04-29,2012
2338,2010-05-14,2010
2338,2012-05-15,2012
2339,2010-04-18,2010
2339,2012-04-29,2012
2340,2010-05-14,2010
2340,2012-05-13,2012
2341,2010-04-26,2010
2341,2012-04-11,2012
2342,2010-04-22,2010
2342,2012-04-11,2012
2343,2010-05-02,2010
2343,2012-04-15,2012
2344,2010-05-08,2010
2344,2012-04-27,2012
2345,2010-05-06,2010
2345,2012-04-19,2012
2346,2010-05-16,2010
2346,2012-04-21,2012
2347,2010-04-24,2010
2347,2012-05-01,2012
2348,2010-04-30,2010
2348,2012-04-27,2012
2349,2010-05-14,2010
2349,2012-06-26,2012
2350,2010-04-26,2010
2350,2012-04-01,2012
2351,2010-04-28,2010
2351,2012-04-13,2012
2352,2010-04-28,2010
2352,2012-04-19,2012
2352,2013-05-06,2013
2353,2010-04-28,2010
2353,2012-04-15,2012
2354,2010-04-16,2010
2354,2012-05-01,2012
2355,2010-04-30,2010
2355,2012-05-01,2012
2356,2010-05-02,2010
2356,2012-04-13,2012
2357,2010-04-28,2010
2357,2012-04-19,2012
2358,2010-05-06,2010
2358,2012-05-13,2012
2359,2011-04-12,2011
2359,2013-05-07,2013
2360,2011-04-10,2011
2360,2013-05-07,2013
2361,2011-04-10,2011
2361,2013-05-05,2013
2361,2024-04-09,2024
2362,2011-04-12,2011
2362,2013-05-05,2013
2363,2011-04-08,2011
2364,2011-04-04,2011
2364,2013-05-05,2013
2365,2011-04-08,2011
2365,2013-05-05,2013
2366,2011-04-10,2011
2366,2013-05-05,2013
2367,2011-04-10,2011
2367,2013-05-05,2013
2368,2011-04-20,2011
2369,2011-04-14,2011
2370,2011-04-12,2011
2371,2011-04-10,2011
2372,2011-04-14,2011
2373,2011-04-10,2011
2374,2011-04-24,2011
2374,2013-05-07,2013
2374,2018-04-24,2018
2374,2022-04-19,2022
2375,2011-04-14,2011
2375,2013-05-07,2013
2376,2011-04-14,2011
2376,2013-05-07,2013
2377,2011-04-06,2011
2378,2011-04-30,2011
2379,2011-04-10,2011
2379,2013-05-05,2013
2380,2011-04-10,2011
2380,2013-05-09,2013
2381,2011-04-20,2011
2381,2013-05-09,2013
2381,2018-04-21,2018
2381,2022-04-26,2022
2382,2011-04-14,2011
2382,2013-05-03,2013
2382,2018-04-21,2018
2382,2022-04-19,2022
2383,2011-04-12,2011
2383,2013-05-05,2013
2384,2011-04-12,2011
2384,2013-05-05,2013
2384,2018-04-17,2018
2384,2022-04-19,2022
2384,2023-04-26,2023
2385,2011-04-12,2011
2385,2013-05-05,2013
2386,2011-04-16,2011
2386,2013-05-05,2013
2386,2018-04-24,2018
2386,2022-04-26,2022
2387,2011-04-08,2011
2387,2013-05-03,2013
2388,2011-04-10,2011
2388,2013-05-03,2013
2389,2011-04-16,2011
2389,2013-05-05,2013
2389,2018-04-21,2018
2389,2022-04-19,2022
2389,2023-04-26,2023
2390,2011-04-08,2011
2390,2013-05-01,2013
2391,2011-04-18,2011
2391,2013-05-07,2013
2392,2011-04-20,2011
2392,2013-05-05,2013
2393,2011-04-12,2011
2393,2013-05-05,2013
2393,2018-04-28,2018
2393,2022-04-05,2022
2394,2011-04-18,2011
2394,2013-05-07,2013
2395,2011-04-16,2011
2395,2013-05-07,2013
2395,2018-04-24,2018
2395,2022-04-19,2022
2396,2011-04-16,2011
2396,2013-05-07,2013
2397,2011-04-10,2011
2397,2013-05-07,2013
2398,2011-04-22,2011
2398,2013-05-09,2013
2399,2011-04-16,2011
2399,2013-05-05,2013
2399,2022-04-19,2022
2400,2011-04-16,2011
2400,2013-05-07,2013
2400,2018-04-21,2018
2400,2022-04-05,2022
2401,2011-04-22,2011
2402,2011-04-08,2011
2402,2013-05-01,2013
2402,2018-04-21,2018
2402,2022-04-05,2022
2403,2011-04-10,2011
2403,2013-05-03,2013
2403,2023-04-26,2023
2404,2011-04-14,2011
2404,2013-05-09,2013
2405,2011-04-12,2011
2406,2011-04-18,2011
2406,2013-05-07,2013
2406,2018-04-21,2018
2406,2022-04-19,2022
2406,2024-04-11,2024
2407,2011-04-22,2011
2408,2011-04-12,2011
2408,2013-05-05,2013
2408,2018-04-21,2018
2408,2022-05-31,2022
2409,2011-04-10,2011
2409,2013-05-05,2013
2410,2011-04-22,2011
2410,2024-04-11,2024
2411,2011-04-10,2011
2411,2013-05-07,2013
2411,2018-04-21,2018
2411,2022-04-19,2022
2411,2024-04-11,2024
2412,2011-04-12,2011
2412,2013-05-05,2013
2413,2011-04-08,2011
2413,2013-05-03,2013
2413,2023-04-26,2023
2414,2011-04-20,2011
2414,2013-05-05,2013
2414,2018-04-21,2018
2414,2022-04-19,2022
2414,2024-04-11,2024
2415,2011-04-08,2011
2415,2013-04-29,2013
2415,2018-04-11,2018
2415,2022-04-29,2022
2415,2023-04-14,2023
2416,2011-04-14,2011
2416,2013-05-09,2013
2416,2022-04-19,2022
2417,2011-04-22,2011
2417,2013-05-11,2013
2418,2011-04-10,2011
2418,2013-05-01,2013
2419,2011-04-08,2011
2419,2013-05-01,2013
2420,2016-05-26,2016
2421,2011-04-07,2011
2421,2013-04-26,2013
2421,2018-04-16,2018
2421,2021-04-09,2021
2421,2022-04-25,2022
2421,2023-04-18,2023
2421,2024-04-12,2024
2422,2011-04-11,2011
2422,2013-04-28,2013
2422,2016-04-26,2016
2422,2017-04-18,2017
2422,2018-04-21,2018
2422,2021-04-27,2021
2422,2022-04-25,2022
2422,2024-04-12,2024
2423,2011-04-11,2011
2423,2013-05-06,2013
2424,2011-04-11,2011
2424,2013-04-28,2013
2425,2011-04-09,2011
2425,2013-04-28,2013
2425,2016-04-26,2016
2425,2017-04-18,2017
2425,2018-04-21,2018
2425,2021-05-03,2021
2425,2022-04-25,2022
2425,2023-04-18,2023
2425,2024-04-12,2024
2426,2011-04-04,2011
2426,2013-04-29,2013
2427,2011-04-06,2011
2427,2013-04-29,2013
2427,2016-04-25,2016
2427,2017-04-17,2017
2427,2018-04-17,2018
2427,2021-04-12,2021
2427,2022-04-05,2022
2427,2023-04-19,2023
2427,2024-04-05,2024
2428,2011-04-12,2011
2428,2013-05-09,2013
2429,2011-04-12,2011
2429,2013-05-05,2013
2429,2018-04-17,2018
2429,2022-04-19,2022
2429,2024-05-02,2024
2430,2011-04-12,2011
2430,2013-05-05,2013
2430,2023-04-19,2023
2430,2024-05-02,2024
2432,2011-04-10,2011
2432,2018-04-21,2018
2432,2021-05-06,2021
2432,2022-04-05,2022
2432,2023-04-19,2023
2432,2024-05-02,2024
2433,2011-04-06,2011
2433,2013-05-03,2013
2433,2018-04-17,2018
2433,2022-04-08,2022
2433,2024-04-16,2024
2434,2011-04-08,2011
2434,2013-05-01,2013
2434,2021-05-06,2021
2434,2022-04-11,2022
2434,2023-04-19,2023
2434,2024-04-05,2024
2435,2011-04-12,2011
2435,2013-05-05,2013
2435,2018-04-24,2018
2435,2021-05-06,2021
2435,2022-04-29,2022
2435,2024-04-16,2024
2436,2011-04-12,2011
2436,2013-05-03,2013
2438,2011-04-20,2011
2438,2013-05-03,2013
2439,2011-04-22,2011
2439,2013-05-15,2013
2439,2024-04-09,2024
2440,2011-04-20,2011
2440,2013-05-07,2013
2440,2018-04-21,2018
2440,2022-04-26,2022
2441,2011-04-18,2011
2441,2013-05-05,2013
2442,2011-04-10,2011
2442,2013-05-03,2013
2443,2011-04-12,2011
2443,2013-05-05,2013
2444,2011-04-16,2011
2444,2013-05-01,2013
2445,2011-04-10,2011
2445,2013-05-01,2013
2446,2011-04-10,2011
2446,2013-05-03,2013
2447,2011-04-06,2011
2447,2013-05-03,2013
2448,2011-04-14,2011
2448,2013-05-07,2013
2449,2011-04-12,2011
2450,2011-04-08,2011
2450,2013-05-01,2013
2451,2011-04-06,2011
2451,2013-04-25,2013
2452,2011-04-08,2011
2453,2011-04-16,2011
2453,2013-05-01,2013
2454,2011-04-18,2011
2454,2013-05-01,2013
2455,2011-04-22,2011
2455,2013-05-09,2013
2456,2011-04-22,2011
2456,2013-05-07,2013
2457,2011-04-24,2011
2457,2013-05-07,2013
2458,2011-04-10,2011
2458,2013-04-29,2013
2459,2011-04-16,2011
2459,2013-05-05,2013
2460,2011-04-18,2011
2460,2013-05-07,2013
2461,2011-04-18,2011
2461,2013-05-07,2013
2462,2011-04-12,2011
2462,2013-05-01,2013
2463,2011-04-10,2011
2463,2013-05-05,2013
2464,2011-04-18,2011
2464,2013-05-07,2013
2465,2011-04-18,2011
2465,2013-05-09,2013
2466,2011-04-11,2011
2466,2013-05-06,2013
2466,2018-04-21,2018
2466,2021-04-27,2021
2466,2022-04-20,2022
2466,2023-04-26,2023
2466,2024-04-12,2024
2467,2011-04-11,2011
2467,2013-05-02,2013
2468,2011-04-11,2011
2468,2013-05-02,2013
2469,2011-04-11,2011
2469,2013-04-28,2013
2469,2023-04-18,2023
2469,2024-04-12,2024
2470,2011-04-11,2011
2470,2013-05-06,2013
2471,2011-04-11,2011
2471,2013-04-30,2013
2472,2011-04-11,2011
2472,2013-05-06,2013
2472,2018-04-24,2018
2473,2011-04-11,2011
2473,2013-04-30,2013
2473,2022-04-22,2022
2473,2024-04-12,2024
2474,2011-04-11,2011
2474,2013-05-02,2013
2474,2023-04-18,2023
2474,2024-04-12,2024
2475,2011-04-11,2011
2475,2013-04-30,2013
2475,2016-04-26,2016
2475,2017-04-18,2017
2475,2018-04-21,2018
2475,2021-05-03,2021
2475,2022-04-22,2022
2475,2023-04-18,2023
2475,2024-04-12,2024
2476,2011-04-11,2011
2476,2013-04-30,2013
2476,2023-04-18,2023
2476,2024-04-12,2024
2477,2011-04-11,2011
2477,2013-04-30,2013
2477,2016-04-26,2016
2477,2017-04-18,2017
2477,2018-04-21,2018
2477,2022-04-20,2022
2477,2023-04-18,2023
2477,2024-04-12,2024
2478,2011-04-11,2011
2478,2013-05-02,2013
2478,2018-04-21,2018
2478,2022-04-20,2022
2478,2024-04-12,2024
2479,2011-04-14,2011
2479,2013-05-01,2013
2479,2022-04-11,2022
2479,2024-04-11,2024
2480,2011-04-26,2011
2480,2013-05-23,2013
2481,2011-04-18,2011
2481,2013-05-09,2013
2482,2011-04-16,2011
2482,2013-05-09,2013
2483,2011-04-12,2011
2483,2013-05-03,2013
2484,2011-04-14,2011
2484,2013-05-09,2013
2485,2011-04-14,2011
2485,2013-05-03,2013
2486,2011-04-14,2011
2486,2013-05-01,2013
2486,2018-04-21,2018
2486,2022-04-19,2022
2487,2011-04-09,2011
2487,2013-04-30,2013
2488,2011-04-11,2011
2488,2013-05-06,2013
2489,2011-04-15,2011
2489,2013-05-06,2013
2490,2011-04-07,2011
2490,2013-05-02,2013
2490,2023-04-26,2023
2490,2024-04-12,2024
2491,2011-04-21,2011
2491,2013-05-10,2013
2491,2018-04-24,2018
2491,2021-05-20,2021
2491,2022-04-22,2022
2491,2024-04-12,2024
2492,2011-04-07,2011
2492,2013-04-30,2013
2493,2011-04-17,2011
2493,2013-05-08,2013
2494,2011-04-07,2011
2494,2013-04-26,2013
2494,2016-04-26,2016
2494,2017-04-18,2017
2494,2018-04-16,2018
2494,2021-04-21,2021
2494,2022-04-07,2022
2494,2023-04-18,2023
2494,2024-04-12,2024
2495,2011-04-07,2011
2495,2013-04-28,2013
2496,2011-04-15,2011
2496,2013-05-06,2013
2496,2018-05-05,2018
2496,2022-04-22,2022
2496,2024-04-30,2024
2497,2011-04-07,2011
2497,2013-04-28,2013
2497,2016-04-26,2016
2497,2017-04-18,2017
2497,2018-04-16,2018
2497,2021-04-27,2021
2497,2022-04-07,2022
2497,2023-04-18,2023
2497,2024-04-12,2024
2498,2011-04-11,2011
2498,2013-04-30,2013
2499,2011-04-11,2011
2499,2013-04-30,2013
2499,2018-04-21,2018
2499,2022-04-20,2022
2499,2024-04-12,2024
2500,2011-04-11,2011
2500,2012-04-22,2012
2501,2011-04-11,2011
2501,2013-04-26,2013
2501,2022-04-25,2022
2501,2023-04-18,2023
2501,2024-04-12,2024
2502,2011-04-07,2011
2502,2013-05-06,2013
2503,2011-04-13,2011
2503,2013-04-30,2013
2503,2018-04-24,2018
2503,2021-05-20,2021
2503,2022-04-25,2022
2503,2024-04-12,2024
2504,2011-04-11,2011
2504,2013-04-26,2013
2505,2011-04-09,2011
2505,2013-05-02,2013
2506,2011-04-07,2011
2506,2013-04-30,2013
2506,2023-04-26,2023
2506,2024-04-12,2024
2507,2011-04-11,2011
2507,2013-04-30,2013
2507,2024-04-12,2024
2508,2011-04-09,2011
2508,2013-04-30,2013
2508,2023-04-18,2023
2508,2024-04-12,2024
2509,2011-04-09,2011
2509,2013-05-04,2013
2510,2011-04-07,2011
2510,2013-05-02,2013
2511,2011-04-07,2011
2511,2013-04-30,2013
2511,2018-04-21,2018
2511,2022-04-28,2022
2511,2024-04-12,2024
2512,2011-04-07,2011
2512,2013-04-26,2013
2512,2018-04-21,2018
2513,2011-04-11,2011
2514,2011-04-07,2011
2514,2013-04-26,2013
2515,2011-04-07,2011
2515,2013-04-26,2013
2516,2011-04-11,2011
2516,2013-05-06,2013
2517,2011-04-07,2011
2517,2013-04-26,2013
2517,2016-04-26,2016
2517,2017-04-18,2017
2517,2018-04-21,2018
2517,2022-04-25,2022
2517,2023-04-18,2023
2517,2024-04-12,2024
2518,2011-04-07,2011
2518,2013-04-26,2013
2519,2011-04-07,2011
2519,2013-04-26,2013
2520,2011-04-09,2011
2520,2013-05-06,2013
2520,2021-04-27,2021
2520,2022-04-25,2022
2520,2023-04-26,2023
2520,2024-04-12,2024
2521,2011-04-07,2011
2521,2013-04-28,2013
2522,2011-04-07,2011
2522,2013-04-26,2013
2523,2011-04-07,2011
2523,2013-04-26,2013
2523,2016-04-26,2016
2523,2017-04-18,2017
2523,2018-04-21,2018
2523,2021-04-27,2021
2523,2022-04-25,2022
2523,2023-04-18,2023
2523,2024-04-12,2024
2524,2011-04-07,2011
2524,2013-04-28,2013
2524,2022-04-28,2022
2524,2023-04-18,2023
2524,2024-04-12,2024
2525,2011-04-07,2011
2525,2013-04-26,2013
2525,2023-04-18,2023
2525,2024-04-12,2024
2526,2011-04-07,2011
2526,2013-04-26,2013
2526,2018-04-21,2018
2526,2021-04-16,2021
2526,2022-04-25,2022
2526,2023-04-18,2023
2526,2024-04-12,2024
2527,2011-04-07,2011
2527,2013-04-26,2013
2527,2023-04-18,2023
2527,2024-04-12,2024
2528,2011-04-09,2011
2528,2013-05-06,2013
2529,2011-04-11,2011
2529,2013-05-02,2013
2529,2023-04-18,2023
2529,2024-04-12,2024
2530,2011-04-07,2011
2530,2013-04-26,2013
2531,2011-04-07,2011
2531,2013-04-26,2013
2532,2011-04-07,2011
2532,2013-04-26,2013
2533,2011-04-07,2011
2533,2013-04-26,2013
2534,2011-04-07,2011
2534,2013-04-26,2013
2534,2018-04-21,2018
2534,2022-04-25,2022
2534,2024-04-12,2024
2535,2011-04-09,2011
2535,2013-06-11,2013
2536,2011-04-07,2011
2536,2013-04-26,2013
2537,2011-04-11,2011
2537,2013-05-02,2013
2537,2018-04-21,2018
2537,2021-05-03,2021
2537,2022-04-25,2022
2537,2023-04-18,2023
2537,2024-04-12,2024
2538,2011-04-07,2011
2538,2013-04-28,2013
2539,2011-04-09,2011
2539,2013-04-30,2013
2540,2012-04-01,2012
2541,2012-04-17,2012
2542,2012-04-11,2012
2543,2012-04-11,2012
2544,2012-04-11,2012
2545,2012-04-13,2012
2546,2012-05-07,2012
2547,2012-04-11,2012
2548,2012-04-11,2012
2549,2012-04-11,2012
2550,2012-04-11,2012
2551,2012-04-27,2012
2552,2012-04-17,2012
2553,2012-04-11,2012
2554,2012-04-09,2012
2555,2012-04-11,2012
2556,2012-05-03,2012
2557,2012-04-27,2012
2558,2012-04-17,2012
2559,2012-04-27,2012
2560,2012-04-15,2012
2561,2012-05-03,2012
2562,2012-04-11,2012
2563,2012-04-21,2012
2564,2012-05-19,2012
2565,2012-04-13,2012
2566,2012-04-13,2012
2567,2012-04-21,2012
2568,2012-05-07,2012
2569,2012-03-29,2012
2570,2012-04-09,2012
2571,2012-04-17,2012
2572,2012-04-09,2012
2573,2012-04-11,2012
2574,2012-05-03,2012
2575,2012-04-19,2012
2576,2012-04-05,2012
2576,2018-04-16,2018
2577,2012-04-21,2012
2578,2012-05-05,2012
2579,2012-05-07,2012
2580,2012-04-05,2012
2581,2012-05-13,2012
2582,2012-04-21,2012
2583,2012-04-19,2012
2584,2012-05-07,2012
2585,2012-04-05,2012
2586,2012-04-13,2012
2587,2012-04-09,2012
2588,2012-04-25,2012
2589,2012-04-05,2012
2590,2012-04-13,2012
2591,2012-04-07,2012
2592,2012-04-11,2012
2593,2012-04-15,2012
2594,2011-04-07,2011
2594,2013-04-28,2013
2595,2012-04-27,2012
2596,2012-04-15,2012
2597,2012-04-09,2012
2598,2012-04-21,2012
2599,2012-05-01,2012
2600,2012-04-19,2012
2601,2012-04-15,2012
2602,2012-04-15,2012
2603,2012-04-01,2012
2604,2012-04-19,2012
2605,2012-04-01,2012
2606,2012-04-01,2012
2607,2012-04-09,2012
2608,2012-04-01,2012
2609,2012-04-19,2012
2610,2012-04-11,2012
2611,2012-03-29,2012
2612,2012-04-23,2012
2613,2012-04-09,2012
2614,2012-04-11,2012
2615,2012-04-09,2012
2616,2012-04-11,2012
2617,2012-04-03,2012
2618,2012-03-29,2012
2619,2012-03-29,2012
2620,2012-05-05,2012
2621,2012-04-13,2012
2622,2012-04-29,2012
2623,2012-04-09,2012
2624,2012-04-11,2012
2625,2012-04-29,2012
2626,2012-04-19,2012
2627,2012-04-11,2012
2628,2012-04-03,2012
2629,2012-04-03,2012
2630,2012-04-11,2012
2631,2012-04-21,2012
2632,2012-04-21,2012
2633,2012-05-07,2012
2634,2012-05-15,2012
2635,2012-04-13,2012
2636,2012-04-17,2012
2637,2011-04-11,2011
2637,2013-04-30,2013
2640,2018-04-27,2018
2642,2016-04-27,2016
2642,2017-04-14,2017
2642,2018-04-17,2018
2642,2021-05-06,2021
2642,2022-04-19,2022
2642,2024-04-08,2024
2643,2013-05-07,2013
2644,2013-05-07,2013
2645,2013-05-07,2013
2646,2013-05-11,2013
2647,2013-05-01,2013
2648,2018-04-21,2018
2648,2021-04-30,2021
2648,2022-04-20,2022
2648,2023-04-17,2023
2649,2016-04-24,2016
2649,2017-04-15,2017
2649,2018-04-21,2018
2649,2021-05-24,2021
2652,2013-05-07,2013
2653,2013-04-27,2013
2653,2016-04-24,2016
2653,2017-04-15,2017
2653,2018-04-21,2018
2653,2021-04-20,2021
2653,2022-04-20,2022
2653,2023-04-17,2023
2653,2024-04-10,2024
2654,2012-04-10,2012
2654,2023-04-28,2023
2655,2012-04-13,2012
2656,2012-04-09,2012
2657,2012-05-11,2012
2658,2012-04-01,2012
2659,2012-04-11,2012
2660,2012-05-07,2012
2661,2012-04-25,2012
2662,2012-05-09,2012
2663,2012-04-27,2012
2664,2012-04-29,2012
2665,2012-04-15,2012
2666,2012-04-17,2012
2667,2016-04-27,2016
2667,2017-04-14,2017
2667,2018-04-17,2018
2667,2021-04-29,2021
2667,2022-04-22,2022
2668,2016-04-27,2016
2668,2017-04-17,2017
2668,2018-04-21,2018
2668,2022-04-22,2022
2669,2013-04-28,2013
2669,2016-04-26,2016
2669,2017-04-15,2017
2669,2018-04-16,2018
2670,2016-05-05,2016
2670,2017-04-17,2017
2670,2018-04-21,2018
2670,2021-06-01,2021
2670,2022-04-12,2022
2671,2013-04-28,2013
2672,2013-05-03,2013
2673,2013-05-08,2013
2673,2018-04-21,2018
2674,2013-05-05,2013
2675,2013-05-06,2013
2676,2013-05-09,2013
2677,2013-04-26,2013
2678,2013-05-04,2013
2679,2013-05-01,2013
2680,2023-04-25,2023
2681,2013-04-30,2013
2682,2013-05-02,2013
2683,2013-05-04,2013
2684,2013-05-02,2013
2684,2018-04-20,2018
2684,2022-04-20,2022
2684,2024-04-10,2024
2685,2013-05-02,2013
2686,2013-05-02,2013
2687,2013-05-08,2013
2688,2013-05-01,2013
2690,2013-05-02,2013
2691,2013-05-02,2013
2692,2013-04-26,2013
2693,2013-04-28,2013
2694,2013-05-08,2013
2694,2016-04-28,2016
2694,2017-04-15,2017
2694,2018-04-16,2018
2695,2013-04-30,2013
2697,2013-05-07,2013
2697,2018-04-25,2018
2698,2013-05-06,2013
2698,2016-05-04,2016
2698,2017-04-15,2017
2698,2018-04-19,2018
2698,2024-04-30,2024
2699,2013-05-02,2013
2699,2022-05-27,2022
2700,2013-04-30,2013
2701,2013-05-02,2013
2702,2013-05-08,2013
2703,2013-04-28,2013
2704,2013-05-02,2013
2705,2013-05-06,2013
2706,2013-04-28,2013
2706,2022-04-04,2022
2706,2023-04-18,2023
2706,2024-04-12,2024
2707,2013-05-02,2013
2707,2022-04-25,2022
2707,2024-04-12,2024
2708,2013-04-28,2013
2709,2013-05-02,2013
2709,2016-04-26,2016
2709,2018-04-19,2018
2709,2021-04-27,2021
2709,2022-04-22,2022
2709,2024-04-12,2024
2710,2016-04-27,2016
2710,2018-04-21,2018
2710,2021-06-01,2021
2710,2023-04-19,2023
2714,2010-04-30,2010
2714,2012-05-01,2012
2714,2013-05-04,2013
2714,2015-04-19,2015
2715,2010-04-28,2010
2715,2012-03-29,2012
2715,2013-05-02,2013
2715,2015-04-19,2015
2715,2016-04-16,2016
2716,2010-04-14,2010
2716,2012-03-29,2012
2716,2013-04-28,2013
2717,2010-04-28,2010
2717,2012-04-10,2012
2717,2013-05-07,2013
2717,2015-04-15,2015
2717,2016-04-17,2016
2717,2017-04-20,2017
2717,2018-04-18,2018
2717,2022-05-03,2022
2718,2010-04-19,2010
2718,2011-04-06,2011
2718,2012-03-30,2012
2720,2010-05-01,2010
2721,2010-04-26,2010
2721,2012-04-06,2012
2721,2013-05-02,2013
2722,2010-04-16,2010
2722,2012-03-28,2012
2722,2013-04-28,2013
2724,2010-05-04,2010
2725,2010-04-22,2010
2725,2012-04-01,2012
2725,2013-04-28,2013
2726,2010-05-08,2010
2726,2012-05-11,2012
2726,2013-05-10,2013
2727,2012-03-29,2012
2727,2016-04-27,2016
2727,2017-04-23,2017
2727,2018-04-21,2018
2727,2021-04-29,2021
2728,2011-04-10,2011
2728,2013-05-01,2013
2728,2017-04-10,2017
2734,2011-04-26,2011
2755,2011-04-14,2011
2756,2018-04-21,2018
2756,2021-06-07,2021
2756,2022-04-20,2022
2756,2023-04-17,2023
2756,2024-04-25,2024
2757,2010-05-05,2010
2759,2011-04-08,2011
2759,2013-05-01,2013
2765,2011-04-14,2011
2765,2013-05-03,2013
2772,2011-04-12,2011
2772,2013-05-07,2013
2772,2018-04-21,2018
2772,2022-04-20,2022
2772,2024-04-25,2024
2776,2013-05-06,2013
2777,2018-04-20,2018
2777,2022-04-20,2022
2777,2024-04-10,2024
2778,2011-04-11,2011
2778,2013-05-04,2013
2779,2011-04-13,2011
2779,2013-05-04,2013
2779,2018-04-20,2018
2779,2022-04-22,2022
2779,2024-04-11,2024
2780,2011-05-03,2011
2782,2011-04-13,2011
2783,2010-05-03,2010
2787,2010-05-01,2010
2794,2011-04-13,2011
2794,2013-05-04,2013
2795,2011-04-11,2011
2795,2013-05-04,2013
2796,2011-04-11,2011
2796,2013-05-04,2013
2797,2022-05-02,2022
2801,2011-05-04,2011
2802,2011-04-14,2011
2806,2016-04-26,2016
2808,2010-04-26,2010
2818,2011-04-15,2011
2819,2011-04-11,2011
2820,2011-04-11,2011
2827,2011-04-15,2011
2827,2013-05-06,2013
2827,2018-04-21,2018
2827,2022-04-22,2022
2827,2024-04-12,2024
2828,2016-04-28,2016
2828,2018-04-19,2018
2829,2016-04-28,2016
2829,2018-04-16,2018
2833,2010-05-06,2010
2833,2012-05-08,2012
2835,2012-05-20,2012
2836,2010-04-26,2010
2837,2010-04-16,2010
2838,2010-04-22,2010
2839,2010-04-30,2010
2840,2011-04-16,2011
2842,2010-04-22,2010
2842,2012-04-01,2012
2842,2024-04-18,2024
2843,2010-04-14,2010
2843,2012-04-01,2012
2844,2010-04-24,2010
2844,2012-04-01,2012
2845,2010-04-28,2010
2845,2012-04-01,2012
2846,2010-04-22,2010
2846,2012-05-13,2012
2847,2010-04-28,2010
2848,2010-04-28,2010
2848,2012-04-15,2012
2849,2012-04-15,2012
2857,2011-04-08,2011
2857,2013-04-27,2013
2857,2023-04-17,2023
2857,2024-04-25,2024
2858,2011-04-06,2011
2858,2013-04-25,2013
2863,2011-04-10,2011
2863,2013-05-01,2013
2867,2011-04-12,2011
2867,2013-04-27,2013
2868,2011-04-12,2011
2868,2013-04-29,2013
2871,2011-04-18,2011
2871,2013-05-11,2013
2872,2011-04-16,2011
2872,2013-05-05,2013
2873,2011-04-12,2011
2875,2010-04-24,2010
2877,2010-04-26,2010
2877,2012-04-11,2012
2878,2010-04-22,2010
2878,2012-04-11,2012
2879,2010-04-30,2010
