"TreeID","date","Year","Record","Air_Temp","Grass_Temp_Smp","Soil_Temp_2in","Soil_Temp_4in","Air_Temp_Max","Air_Temp_Min","Grass_Temp","Grass_Temp_Min","Rain_mm_Tot","Month","April_Days"
3112,2011-04-12,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,11
3113,2009-04-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
3114,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3115,2009-04-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
3115,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
3116,2009-04-14,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
3117,2009-04-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
3118,2009-04-24,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
3119,2009-04-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
3120,2009-04-24,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
3120,2011-04-16,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,15
3120,2013-05-07,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,36
3121,2009-04-20,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
3121,2011-04-12,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,11
3121,2013-04-25,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,24
3122,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3123,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3123,2010-04-21,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,20
3123,2023-04-17,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,16
3123,2024-04-25,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,24
3124,2009-04-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
3124,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
3126,2009-04-23,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
3127,2009-04-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
3128,2009-04-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
3129,2009-04-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
3129,2011-04-10,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,9
3129,2013-05-01,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,30
3130,2009-04-10,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
3131,2009-04-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
3131,2010-05-11,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,40
3132,2009-05-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
3133,2009-04-24,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
3134,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3134,2011-04-12,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,11
3134,2013-05-07,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,36
3135,2009-04-02,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3135,2011-04-02,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,1
3135,2013-04-25,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,24
3136,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3136,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
3136,2013-04-25,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,24
3137,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3137,2011-04-10,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,9
3137,2013-04-25,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,24
3138,2009-04-08,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
3139,2009-04-20,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
3140,2009-04-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
3144,2009-04-04,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
3144,2011-04-06,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,5
3144,2013-04-25,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,24
3145,2009-04-06,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
3145,2011-04-06,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,5
3145,2013-04-27,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,26
3146,2009-04-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
3147,2009-04-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
3149,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3150,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3150,2010-04-25,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,24
3151,2009-04-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
3151,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
3151,2013-04-25,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,24
3152,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3152,2011-04-10,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,9
3152,2013-05-03,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,32
3153,2009-04-24,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
3153,2011-04-16,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,15
3154,2009-04-14,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
3155,2009-04-24,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
3155,2011-04-12,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,11
3155,2013-05-07,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,36
3156,2009-04-20,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
3156,2011-04-12,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,11
3156,2013-05-05,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,34
3157,2009-04-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
3157,2011-04-14,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,13
3157,2013-05-07,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,36
3158,2009-04-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
3159,2009-04-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
3159,2011-04-12,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,11
3159,2013-05-05,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,34
3160,2009-04-24,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
3160,2011-04-12,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,11
3160,2013-05-07,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,36
3162,2009-04-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
3162,2011-04-12,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,11
3162,2013-05-01,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,30
3163,2009-04-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
3165,2010-04-26,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,25
3166,2010-04-24,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,23
3167,2010-04-26,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,25
3167,2012-04-16,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,15
3169,2007-04-18,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
3169,2010-04-28,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,27
3172,2010-04-24,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,23
3172,2012-04-10,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,9
3173,2010-04-26,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,25
3173,2012-04-06,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,5
3175,2010-04-26,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,25
3175,2022-05-27,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,56
3178,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3179,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3180,2009-04-14,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
3181,2009-04-20,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
3182,2009-04-14,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
3183,2009-04-14,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
3184,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3185,2009-04-08,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
3186,2009-04-20,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
3187,2009-04-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
3188,2009-04-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
3190,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3190,2011-04-10,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,9
3190,2013-04-25,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,24
3192,2009-04-20,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
3193,2009-04-20,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
3193,2010-04-21,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,20
3194,2009-04-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
3195,2009-04-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
3195,2010-04-29,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,28
3196,2009-04-20,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
3197,2010-04-24,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,23
3197,2012-04-16,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,15
3198,2009-04-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
3198,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
3198,2013-05-20,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,49
3199,2009-04-23,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
3199,2011-05-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,38
3200,2009-04-21,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
3200,2011-04-19,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,18
3201,2009-04-11,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
3201,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
3201,2013-04-28,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,27
3202,2009-04-17,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
3202,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
3202,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
3203,2009-04-17,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
3203,2011-04-15,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,14
3204,2009-04-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
3205,2009-04-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
3206,2009-04-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
3207,2009-04-10,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
3208,2009-04-22,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
3209,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3209,2010-04-21,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,20
3210,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3211,2009-04-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
3212,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3213,2009-04-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
3213,2011-04-12,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,11
3213,2013-05-03,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,32
3214,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
3214,2011-04-08,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,7
3214,2013-04-27,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,26
3216,2009-04-13,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
3217,2010-04-28,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,27
3217,2012-04-20,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,19
3218,2010-04-24,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,23
3218,2012-04-10,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,9
3218,2013-05-03,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,32
3219,2010-04-26,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,25
3219,2012-04-20,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,19
3221,2010-04-28,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,27
3221,2012-05-10,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,39
3222,2010-04-26,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,25
3222,2012-04-16,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,15
3223,2010-04-30,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,29
3223,2012-04-10,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,9
3224,2010-04-22,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,21
3225,2010-04-24,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,23
3225,2012-06-05,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,65
3226,2010-04-30,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,29
3229,2010-05-06,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,35
3229,2012-04-20,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,19
3230,2010-04-28,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,27
3231,2010-05-04,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,33
3232,2012-05-10,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,39
3233,2010-04-30,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,29
3234,2010-04-22,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,21
3234,2012-04-16,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,15
3234,2013-05-03,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,32
3235,2010-04-26,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,25
3235,2012-06-15,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,75
3236,2010-04-18,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,17
3237,2010-04-16,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,15
3238,2010-05-04,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,33
3239,2010-04-30,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,29
3239,2012-04-18,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,17
3240,2010-04-16,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,15
3240,2012-05-23,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,52
3241,2010-04-22,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,21
3241,2012-05-04,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,33
3242,2010-04-26,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,25
3242,2012-04-24,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,23
3243,2010-05-04,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,33
3243,2012-05-04,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,33
3244,2010-04-22,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,21
3244,2012-04-14,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,13
3245,2010-04-30,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,29
3245,2012-05-18,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,47
3246,2010-05-16,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,45
3246,2012-05-09,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,38
3246,2013-05-20,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,49
3247,2010-04-30,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,29
3247,2012-04-29,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,28
3248,2010-04-30,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,29
3248,2012-04-29,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,28
3250,2010-04-30,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,29
3250,2012-06-04,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,64
3251,2010-05-18,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,47
3252,2010-04-24,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,23
3253,2010-04-26,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,25
3254,2010-04-26,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,25
3254,2012-04-07,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,6
3255,2010-04-28,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,27
3255,2012-04-19,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,18
3256,2010-04-10,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,9
3256,2012-04-15,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,14
3257,2010-05-02,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,31
3257,2012-04-29,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,28
3258,2010-04-28,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,27
3258,2012-04-15,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,14
3259,2010-05-04,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,33
3259,2012-05-09,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,38
3260,2010-04-22,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,21
3260,2012-04-07,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,6
3261,2010-04-24,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,23
3261,2012-03-29,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,-3
3262,2010-04-22,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,21
3262,2012-03-29,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,-3
3263,2010-04-22,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,21
3263,2012-04-07,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,6
3264,2010-04-26,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,25
3264,2012-04-15,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,14
3265,2010-04-22,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,21
3265,2012-03-29,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,-3
3266,2010-05-08,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,37
3266,2012-04-09,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,8
3267,2010-04-26,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,25
3267,2012-04-09,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,8
3268,2010-04-30,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,29
3268,2012-04-27,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,26
3269,2010-05-06,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,35
3269,2012-04-29,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,28
3270,2010-04-22,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,21
3270,2012-04-17,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,16
3271,2010-04-28,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,27
3271,2012-04-17,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,16
3272,2010-04-30,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,29
3272,2012-05-06,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,35
3273,2010-04-22,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,21
3273,2012-04-05,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,4
3274,2010-04-24,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,23
3274,2012-04-02,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,1
3275,2010-04-28,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,27
3275,2012-04-27,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,26
3276,2010-05-06,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,35
3277,2010-05-04,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,33
3278,2010-04-30,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,29
3278,2012-05-10,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,39
3279,2010-05-06,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,35
3279,2012-05-14,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,43
